,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:37:00.000Z,1.0009334637367449,198212609482.8404,31.7198,0.02558759,0.04587999,0.07251556,0.16267125,0.0928554,0.03461279,130840804399.52441,3.9564,132067533460.88,,2024-11-22T04:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:38:09.797706
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:37:00.000Z,261.2124097279513,11247357463.527578,68.8066,-0.68706659,8.589815,26.82693012,57.93478293,77.79612855,70.10060554,123997257932.14503,3.7478,153799604397.88,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:37:00.000Z,636.5058122772188,2847965143.748069,26.1043,0.05643828,4.67088951,3.57627868,7.98051142,7.23526883,10.15930054,91663575406.71683,2.7705,91663575406.72,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:37:00.000Z,1.404119286535532,16017431274.231756,145.1752,2.35584111,26.83775616,73.16951892,164.41816956,137.58423481,130.86856867,79938255142.93848,2.4161,140411928653.55,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:36:00.000Z,0.395377308750144,8733964987.009802,6.8996,0.51296093,2.71411621,9.97804247,186.44269038,267.57196271,251.41401663,58077702900.528946,1.7559,58077702900.53,,2024-11-22T04:36:00.000Z,,,,,,2024-11-21 23:38:09.797706
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:36:00.000Z,0.9998331346149474,14718487531.429594,26.4173,0.03174652,0.02262596,-0.00283146,0.00276074,-0.03293067,-0.0146941,38290357700.13122,1.1576,38290357700.13,,2024-11-22T04:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:38:09.797706
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:37:00.000Z,0.8945411199960829,3265465543.323238,-10.839,2.91894972,12.90040121,53.1659694,147.08246127,152.1099236,128.34479958,31356287651.03012,0.9477,40254350399.82,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:37:00.000Z,0.20113184004026702,895548720.9998462,13.9872,0.20669038,2.16571539,13.29283277,25.32596467,32.72902926,23.91311892,17368290581.301964,0.5252,17368297143.01,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:37:00.000Z,36.563891555907745,964167500.1143384,21.3722,0.41539936,7.72225601,17.98541353,34.04038144,32.27625623,38.80023395,14958515975.500723,0.4521,26170558542.8,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:37:00.000Z,2.5188962894660287e-05,1429456697.0272903,26.9994,1.14667059,5.26556686,8.91043987,40.49731022,71.73844172,65.32957994,14842860449.239063,0.4489,14849207242.14,,2024-11-22T04:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:38:09.797706
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,19061997304.451767,,2024-11-22T04:37:00.000Z,5.583206534488542,472456986.0735294,43.5531,0.58017017,4.45563815,7.346633,7.54796157,-0.90840097,-16.9657437,14219068271.992334,0.4298,28562469605.52,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:37:00.000Z,3.6347036433787134,1870466738.884938,16.5606,1.51916472,1.33984888,16.11588925,90.32682454,126.29372626,265.43439268,10343460421.386267,0.3126,36347036433.79,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791581.25,19791581.25,False,,15,,,,2024-11-22T04:37:00.000Z,495.03567702993615,2186861761.8632894,224.9646,0.09399556,5.08884095,19.29170895,39.67106561,44.95489829,37.31818654,9797538823.58674,0.2961,10395749217.63,,2024-11-22T04:37:00.000Z,,,,,,2024-11-21 23:38:09.797706
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:38:00.000Z,99081.87879325966,101041189303.24251,23.8141,0.42430867,2.73982637,13.61680493,47.56891747,54.96382455,54.81751838,1960405518222.3433,59.2854,2080719454658.45,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:38:00.000Z,3419.706985254433,52731951219.30861,64.5028,1.6241958,9.13510484,12.81029253,30.79081825,28.30165255,24.33388532,411829810199.17725,12.4543,411829810199.18,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:38:00.000Z,1.0008853176412045,198226121476.43054,31.3741,0.00929757,0.03676539,0.06470578,0.15361716,0.05627473,0.01811372,130834510800.50168,3.9562,132061180854.73,,2024-11-22T04:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:39:17.512884
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:38:00.000Z,261.2206140045209,11243201982.760357,67.8515,-0.62187096,8.56539401,26.88451766,57.89223682,77.80280711,70.10144254,124001152493.65918,3.748,153804435004.86,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:38:00.000Z,636.3753573765573,2847965150.707237,25.8827,0.04132347,4.55130586,3.60372927,7.92976653,7.22062452,10.1310027,91644788519.94641,2.77,91644788519.95,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:38:00.000Z,1.4042229535863224,16023753875.52698,144.3807,2.44688613,26.77147341,73.42987576,164.41118484,137.61699413,130.87693828,79944157036.91249,2.4163,140422295358.63,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:38:00.000Z,0.3964980037103363,8719907928.1439,6.278,1.09368266,2.87488649,10.35139953,187.14310574,268.48230656,252.42874978,58242323852.4645,1.7613,58242323852.46,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:38:00.000Z,0.9997765610226776,14701946497.721672,26.006,-0.00476859,-0.00850966,-0.01044377,-0.01908349,-0.0476618,-0.02591045,38288191115.51885,1.1579,38288191115.52,,2024-11-22T04:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:39:17.512884
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:38:00.000Z,0.8946873926449431,3269438447.5467887,-10.9549,2.93107079,12.92110191,53.57425248,147.09423469,152.13719886,128.37895946,31361414936.015255,0.9479,40260932669.02,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:38:00.000Z,0.2010692953883749,895298925.7015543,13.6706,0.18888257,2.11620645,13.28437613,25.28124315,32.70316778,23.86446748,17362889677.65513,0.5251,17362896237.32,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:38:00.000Z,36.55562364491866,964633562.1414609,21.1441,0.43871896,7.64181951,18.01112491,33.98447897,32.21525565,38.77146591,14955133521.572779,0.452,26164640796.1,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:38:00.000Z,2.5184064370067448e-05,1430049958.4889429,26.9204,1.15524764,5.18491419,8.89844231,40.44757388,71.69533732,65.28258398,14839973942.270008,0.4488,14846319500.9,,2024-11-22T04:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:39:17.512884
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,19061539575.15632,,2024-11-22T04:38:00.000Z,5.583072466837993,473209976.0187695,43.3749,0.55640069,4.40017688,7.30583038,7.52425476,-0.90220077,-16.96326546,14218726834.314102,0.4298,28561783744.6,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:38:00.000Z,3.6336601077637414,1869630809.5207784,16.0872,1.52882633,1.2597723,16.11637385,90.22032459,126.20962262,265.25622426,10340490779.184093,0.3125,36336601077.64,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791581.25,19791581.25,False,,15,,,,2024-11-22T04:38:00.000Z,495.0807657122687,2185454816.620732,221.8999,0.10173824,5.08424024,19.36208841,39.67417143,44.96036808,37.32527117,9798431199.90658,0.2962,10396696079.96,,2024-11-22T04:38:00.000Z,,,,,,2024-11-21 23:39:17.512884
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:39:00.000Z,99129.71036519778,101009157462.8493,23.7277,0.53159027,2.77961914,13.68508068,47.6041763,54.97456721,54.91074624,1961351899929.218,59.314,2081723917669.15,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:39:00.000Z,3414.130655140291,52724303215.83169,64.3801,1.50580916,8.8533931,12.74248495,30.54005087,28.04046226,24.15172832,411158261735.4002,12.434,411158261735.4,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:39:00.000Z,1.0007143179021547,198096462413.03372,31.209,-0.01240193,0.09827051,0.04244996,0.15990605,0.04315713,0.01062255,130812157922.69315,3.9555,132038618402.2,,2024-11-22T04:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:40:17.684389
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:39:00.000Z,261.23276457097865,11223171420.860289,67.3634,-0.5733227,8.55195135,27.17186529,57.71719256,77.59107184,70.07123027,124006920354.85939,3.7464,153811589153.15,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:39:00.000Z,636.5990784351583,2844695413.749344,25.4041,0.10236346,4.54119068,3.9347891,7.92620075,7.19578024,10.23446576,91677006720.83255,2.7697,91677006720.83,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:39:00.000Z,1.4025061656538813,16027071273.77241,144.2524,2.3646181,26.57234646,74.39338814,163.99544032,137.25349915,130.58753249,79846418167.36928,2.4122,140250616565.39,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:39:00.000Z,0.3965818969299062,8709067851.361576,5.9942,1.19966481,2.76568585,10.86561567,186.71518898,268.50774911,252.48481966,58254647082.3862,1.7617,58254647082.39,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:39:00.000Z,0.9997912439311973,14689000353.470043,25.7445,-0.00803034,0.04841443,-0.01390644,0.00400453,-0.04829179,-0.01343175,38288753423.16783,1.1579,38288753423.17,,2024-11-22T04:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:40:17.684389
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:39:00.000Z,0.8942572432641411,3270920493.3319798,-10.961,2.91154641,12.72949758,54.03325183,146.72111869,151.49576124,128.33267862,31346336939.693073,0.947,40241575946.89,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:39:00.000Z,0.20107956000805213,894764812.9313565,13.553,0.21468805,2.11353744,13.49366257,25.28214146,32.69715335,23.77697085,17363776055.94921,0.5251,17363782615.95,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:39:00.000Z,36.55710585076148,964773093.0701709,21.0918,0.5473114,7.50083921,18.57577864,33.83332841,32.05289983,38.74366017,14955739901.223173,0.4518,26165701683.03,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:39:00.000Z,2.5188276067225856e-05,1429884276.863821,26.7886,1.25326771,5.04849307,9.55471275,40.31241444,71.54400249,65.26777776,14842455728.973103,0.4489,14848802348.81,,2024-11-22T04:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:40:17.684389
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,19063032571.766197,,2024-11-22T04:39:00.000Z,5.583509761434939,473140964.0801638,43.2446,0.62924291,4.36017058,7.75325384,7.4640028,-0.96444764,-16.94662597,14219840517.229206,0.4296,28564020848.59,,2024-11-22T04:39:00.000Z,,,,,,2024-11-21 23:40:17.684389
